date,value,category,topic
2022-07-14,6.0,Security,Cyber Attack
2022-07-15,5.0,Security,Cyber Attack
2022-07-16,4.0,Security,Cyber Attack
2022-07-17,4.0,Security,Cyber Attack
2022-07-18,6.0,Security,Cyber Attack
2022-07-19,7.0,Security,Cyber Attack
2022-07-20,6.0,Security,Cyber Attack
2022-07-21,7.0,Security,Cyber Attack
2022-07-22,6.0,Security,Cyber Attack
2022-07-23,4.0,Security,Cyber Attack
2022-07-24,4.0,Security,Cyber Attack
2022-07-25,7.0,Security,Cyber Attack
2022-07-26,7.0,Security,Cyber Attack
2022-07-27,6.0,Security,Cyber Attack
2022-07-28,6.0,Security,Cyber Attack
2022-07-29,6.0,Security,Cyber Attack
2022-07-30,4.0,Security,Cyber Attack
2022-07-31,4.0,Security,Cyber Attack
2022-08-01,6.0,Security,Cyber Attack
2022-08-02,7.0,Security,Cyber Attack
2022-08-03,7.0,Security,Cyber Attack
2022-08-04,7.0,Security,Cyber Attack
2022-08-05,8.0,Security,Cyber Attack
2022-08-06,8.0,Security,Cyber Attack
2022-08-07,6.0,Security,Cyber Attack
2022-08-08,7.0,Security,Cyber Attack
2022-08-09,9.0,Security,Cyber Attack
2022-08-10,10.0,Security,Cyber Attack
2022-08-11,9.0,Security,Cyber Attack
2022-08-12,7.0,Security,Cyber Attack
2022-08-13,4.0,Security,Cyber Attack
2022-08-14,4.0,Security,Cyber Attack
2022-08-15,6.0,Security,Cyber Attack
2022-08-16,7.0,Security,Cyber Attack
2022-08-17,8.0,Security,Cyber Attack
2022-08-18,8.0,Security,Cyber Attack
2022-08-19,7.0,Security,Cyber Attack
2022-08-20,5.0,Security,Cyber Attack
2022-08-21,4.0,Security,Cyber Attack
2022-08-22,7.0,Security,Cyber Attack
2022-08-23,8.0,Security,Cyber Attack
2022-08-24,8.0,Security,Cyber Attack
2022-08-25,8.0,Security,Cyber Attack
2022-08-26,8.0,Security,Cyber Attack
2022-08-27,4.0,Security,Cyber Attack
2022-08-28,5.0,Security,Cyber Attack
2022-08-29,8.0,Security,Cyber Attack
2022-08-30,7.636363636363637,Security,Cyber Attack
2022-08-31,6.181818181818182,Security,Cyber Attack
2022-09-01,6.909090909090909,Security,Cyber Attack
2022-09-02,6.545454545454546,Security,Cyber Attack
2022-09-03,7.636363636363637,Security,Cyber Attack
2022-09-04,5.818181818181818,Security,Cyber Attack
2022-09-05,7.272727272727273,Security,Cyber Attack
2022-09-06,12.363636363636363,Security,Cyber Attack
2022-09-07,12.727272727272728,Security,Cyber Attack
2022-09-08,8.727272727272727,Security,Cyber Attack
2022-09-09,7.272727272727273,Security,Cyber Attack
2022-09-10,5.090909090909091,Security,Cyber Attack
2022-09-11,5.454545454545455,Security,Cyber Attack
2022-09-12,9.090909090909092,Security,Cyber Attack
2022-09-13,10.545454545454545,Security,Cyber Attack
2022-09-14,9.818181818181818,Security,Cyber Attack
2022-09-15,9.818181818181818,Security,Cyber Attack
2022-09-16,10.545454545454545,Security,Cyber Attack
2022-09-17,6.909090909090909,Security,Cyber Attack
2022-09-18,4.7272727272727275,Security,Cyber Attack
2022-09-19,9.454545454545455,Security,Cyber Attack
2022-09-20,9.454545454545455,Security,Cyber Attack
2022-09-21,10.181818181818182,Security,Cyber Attack
2022-09-22,28.363636363636363,Security,Cyber Attack
2022-09-23,26.181818181818183,Security,Cyber Attack
2022-09-24,16.0,Security,Cyber Attack
2022-09-25,15.636363636363637,Security,Cyber Attack
2022-09-26,24.0,Security,Cyber Attack
2022-09-27,36.36363636363637,Security,Cyber Attack
2022-09-28,18.181818181818183,Security,Cyber Attack
2022-09-29,12.363636363636363,Security,Cyber Attack
2022-09-30,10.90909090909091,Security,Cyber Attack
2022-10-01,6.909090909090909,Security,Cyber Attack
2022-10-02,16.0,Security,Cyber Attack
2022-10-03,13.454545454545455,Security,Cyber Attack
2022-10-04,12.0,Security,Cyber Attack
2022-10-05,14.545454545454547,Security,Cyber Attack
2022-10-06,16.363636363636363,Security,Cyber Attack
2022-10-07,10.90909090909091,Security,Cyber Attack
2022-10-08,5.818181818181818,Security,Cyber Attack
2022-10-09,5.454545454545455,Security,Cyber Attack
2022-10-10,16.727272727272727,Security,Cyber Attack
2022-10-11,14.545454545454547,Security,Cyber Attack
2022-10-12,11.272727272727273,Security,Cyber Attack
2022-10-13,15.272727272727273,Security,Cyber Attack
2022-10-14,10.90909090909091,Security,Cyber Attack
2022-10-15,8.0,Security,Cyber Attack
2022-10-16,5.454545454545455,Security,Cyber Attack
2022-10-17,9.454545454545455,Security,Cyber Attack
2022-10-18,9.818181818181818,Security,Cyber Attack
2022-10-19,12.727272727272728,Security,Cyber Attack
2022-10-20,12.0,Security,Cyber Attack
2022-10-21,9.818181818181818,Security,Cyber Attack
2022-10-22,5.818181818181818,Security,Cyber Attack
2022-10-23,5.090909090909091,Security,Cyber Attack
2022-10-24,8.363636363636363,Security,Cyber Attack
2022-10-25,12.0,Security,Cyber Attack
2022-10-26,12.727272727272728,Security,Cyber Attack
2022-10-27,10.545454545454545,Security,Cyber Attack
2022-10-28,8.363636363636363,Security,Cyber Attack
2022-10-29,4.7272727272727275,Security,Cyber Attack
2022-10-30,5.454545454545455,Security,Cyber Attack
2022-10-31,9.090909090909092,Security,Cyber Attack
2022-11-01,8.727272727272727,Security,Cyber Attack
2022-11-02,9.090909090909092,Security,Cyber Attack
2022-11-03,8.363636363636363,Security,Cyber Attack
2022-11-04,10.545454545454545,Security,Cyber Attack
2022-11-05,8.0,Security,Cyber Attack
2022-11-06,7.272727272727273,Security,Cyber Attack
2022-11-07,12.727272727272728,Security,Cyber Attack
2022-11-08,13.454545454545455,Security,Cyber Attack
2022-11-09,11.272727272727273,Security,Cyber Attack
2022-11-10,10.181818181818182,Security,Cyber Attack
2022-11-11,9.090909090909092,Security,Cyber Attack
2022-11-12,7.272727272727273,Security,Cyber Attack
2022-11-13,7.272727272727273,Security,Cyber Attack
2022-11-14,8.727272727272727,Security,Cyber Attack
2022-11-15,10.181818181818182,Security,Cyber Attack
2022-11-16,11.636363636363637,Security,Cyber Attack
2022-11-17,8.727272727272727,Security,Cyber Attack
2022-11-18,9.090909090909092,Security,Cyber Attack
2022-11-19,9.090909090909092,Security,Cyber Attack
2022-11-20,5.818181818181818,Security,Cyber Attack
2022-11-21,8.0,Security,Cyber Attack
2022-11-22,8.0,Security,Cyber Attack
2022-11-23,9.090909090909092,Security,Cyber Attack
2022-11-24,8.363636363636363,Security,Cyber Attack
2022-11-25,7.636363636363637,Security,Cyber Attack
2022-11-26,5.818181818181818,Security,Cyber Attack
2022-11-27,5.454545454545455,Security,Cyber Attack
2022-11-28,13.090909090909092,Security,Cyber Attack
2022-11-29,12.0,Security,Cyber Attack
2022-11-30,10.90909090909091,Security,Cyber Attack
2022-12-01,11.636363636363637,Security,Cyber Attack
2022-12-02,9.090909090909092,Security,Cyber Attack
2022-12-03,7.636363636363637,Security,Cyber Attack
2022-12-04,7.636363636363637,Security,Cyber Attack
2022-12-05,11.272727272727273,Security,Cyber Attack
2022-12-06,10.90909090909091,Security,Cyber Attack
2022-12-07,10.181818181818182,Security,Cyber Attack
2022-12-08,10.545454545454545,Security,Cyber Attack
2022-12-09,8.363636363636363,Security,Cyber Attack
2022-12-10,6.181818181818182,Security,Cyber Attack
2022-12-11,6.545454545454546,Security,Cyber Attack
2022-12-12,10.181818181818182,Security,Cyber Attack
2022-12-13,10.90909090909091,Security,Cyber Attack
2022-12-14,9.454545454545455,Security,Cyber Attack
2022-12-15,9.818181818181818,Security,Cyber Attack
2022-12-16,10.181818181818182,Security,Cyber Attack
2022-12-17,5.454545454545455,Security,Cyber Attack
2022-12-18,4.363636363636363,Security,Cyber Attack
2022-12-19,6.545454545454546,Security,Cyber Attack
2022-12-20,8.0,Security,Cyber Attack
2022-12-21,10.90909090909091,Security,Cyber Attack
2022-12-22,7.636363636363637,Security,Cyber Attack
2022-12-23,6.909090909090909,Security,Cyber Attack
2022-12-24,3.6363636363636367,Security,Cyber Attack
2022-12-25,2.909090909090909,Security,Cyber Attack
2022-12-26,4.7272727272727275,Security,Cyber Attack
2022-12-27,6.181818181818182,Security,Cyber Attack
2022-12-28,6.909090909090909,Security,Cyber Attack
2022-12-29,6.545454545454546,Security,Cyber Attack
2022-12-30,6.181818181818182,Security,Cyber Attack
2022-12-31,4.0,Security,Cyber Attack
2023-01-01,3.6363636363636367,Security,Cyber Attack
2023-01-02,5.454545454545455,Security,Cyber Attack
2023-01-03,7.636363636363637,Security,Cyber Attack
2023-01-04,7.636363636363637,Security,Cyber Attack
2023-01-05,6.545454545454546,Security,Cyber Attack
2023-01-06,6.545454545454546,Security,Cyber Attack
2023-01-07,5.454545454545455,Security,Cyber Attack
2023-01-08,4.363636363636363,Security,Cyber Attack
2023-01-09,6.909090909090909,Security,Cyber Attack
2023-01-10,8.0,Security,Cyber Attack
2023-01-11,26.545454545454547,Security,Cyber Attack
2023-01-12,22.545454545454547,Security,Cyber Attack
2023-01-13,17.81818181818182,Security,Cyber Attack
2023-01-14,11.272727272727273,Security,Cyber Attack
2023-01-15,9.090909090909092,Security,Cyber Attack
2023-01-16,18.181818181818183,Security,Cyber Attack
2023-01-17,17.81818181818182,Security,Cyber Attack
2023-01-18,18.181818181818183,Security,Cyber Attack
2023-01-19,17.09090909090909,Security,Cyber Attack
2023-01-20,14.181818181818182,Security,Cyber Attack
2023-01-21,9.090909090909092,Security,Cyber Attack
2023-01-22,9.090909090909092,Security,Cyber Attack
2023-01-23,16.363636363636363,Security,Cyber Attack
2023-01-24,13.818181818181818,Security,Cyber Attack
2023-01-25,14.545454545454547,Security,Cyber Attack
2023-01-26,13.454545454545455,Security,Cyber Attack
2023-01-27,10.90909090909091,Security,Cyber Attack
2023-01-28,7.636363636363637,Security,Cyber Attack
2023-01-29,7.636363636363637,Security,Cyber Attack
2023-01-30,14.545454545454547,Security,Cyber Attack
2023-01-31,16.0,Security,Cyber Attack
2023-02-01,17.81818181818182,Security,Cyber Attack
2023-02-02,16.0,Security,Cyber Attack
2023-02-03,12.727272727272728,Security,Cyber Attack
2023-02-04,9.454545454545455,Security,Cyber Attack
2023-02-05,10.181818181818182,Security,Cyber Attack
2023-02-06,15.272727272727273,Security,Cyber Attack
2023-02-07,13.454545454545455,Security,Cyber Attack
2023-02-08,12.363636363636363,Security,Cyber Attack
2023-02-09,14.90909090909091,Security,Cyber Attack
2023-02-10,12.363636363636363,Security,Cyber Attack
2023-02-11,8.727272727272727,Security,Cyber Attack
2023-02-12,7.636363636363637,Security,Cyber Attack
2023-02-13,12.727272727272728,Security,Cyber Attack
2023-02-14,13.090909090909092,Security,Cyber Attack
2023-02-15,12.727272727272728,Security,Cyber Attack
2023-02-16,11.272727272727273,Security,Cyber Attack
2023-02-17,10.545454545454545,Security,Cyber Attack
2023-02-18,6.545454545454546,Security,Cyber Attack
2023-02-19,6.545454545454546,Security,Cyber Attack
2023-02-20,10.90909090909091,Security,Cyber Attack
2023-02-21,11.636363636363637,Security,Cyber Attack
2023-02-22,9.090909090909092,Security,Cyber Attack
2023-02-23,11.272727272727273,Security,Cyber Attack
2023-02-24,10.181818181818182,Security,Cyber Attack
2023-02-25,6.545454545454546,Security,Cyber Attack
2023-02-26,6.181818181818182,Security,Cyber Attack
2023-02-27,9.818181818181818,Security,Cyber Attack
2023-02-28,11.272727272727273,Security,Cyber Attack
2023-03-01,11.636363636363637,Security,Cyber Attack
2023-03-02,12.727272727272728,Security,Cyber Attack
2023-03-03,9.454545454545455,Security,Cyber Attack
2023-03-04,6.181818181818182,Security,Cyber Attack
2023-03-05,6.181818181818182,Security,Cyber Attack
2023-03-06,9.818181818181818,Security,Cyber Attack
2023-03-07,9.090909090909092,Security,Cyber Attack
2023-03-08,8.727272727272727,Security,Cyber Attack
2023-03-09,9.090909090909092,Security,Cyber Attack
2023-03-10,7.636363636363637,Security,Cyber Attack
2023-03-11,5.818181818181818,Security,Cyber Attack
2023-03-12,5.454545454545455,Security,Cyber Attack
2023-03-13,7.636363636363637,Security,Cyber Attack
2023-03-14,9.090909090909092,Security,Cyber Attack
2023-03-15,8.727272727272727,Security,Cyber Attack
2023-03-16,14.545454545454547,Security,Cyber Attack
2023-03-17,13.090909090909092,Security,Cyber Attack
2023-03-18,6.909090909090909,Security,Cyber Attack
2023-03-19,6.181818181818182,Security,Cyber Attack
2023-03-20,10.90909090909091,Security,Cyber Attack
2023-03-21,10.90909090909091,Security,Cyber Attack
2023-03-22,10.181818181818182,Security,Cyber Attack
2023-03-23,10.545454545454545,Security,Cyber Attack
2023-03-24,8.727272727272727,Security,Cyber Attack
2023-03-25,5.454545454545455,Security,Cyber Attack
2023-03-26,6.545454545454546,Security,Cyber Attack
2023-03-27,13.818181818181818,Security,Cyber Attack
2023-03-28,11.800000000000002,Security,Cyber Attack
2023-03-29,10.72727272727273,Security,Cyber Attack
2023-03-30,9.654545454545456,Security,Cyber Attack
2023-03-31,12.872727272727275,Security,Cyber Attack
2023-04-01,7.509090909090911,Security,Cyber Attack
2023-04-02,6.436363636363637,Security,Cyber Attack
2023-04-03,10.72727272727273,Security,Cyber Attack
2023-04-04,11.800000000000002,Security,Cyber Attack
2023-04-05,9.654545454545456,Security,Cyber Attack
2023-04-06,8.581818181818184,Security,Cyber Attack
2023-04-07,5.363636363636365,Security,Cyber Attack
2023-04-08,5.363636363636365,Security,Cyber Attack
2023-04-09,5.363636363636365,Security,Cyber Attack
2023-04-10,7.509090909090911,Security,Cyber Attack
2023-04-11,9.654545454545456,Security,Cyber Attack
2023-04-12,11.800000000000002,Security,Cyber Attack
2023-04-13,8.581818181818184,Security,Cyber Attack
2023-04-14,7.509090909090911,Security,Cyber Attack
2023-04-15,5.363636363636365,Security,Cyber Attack
2023-04-16,5.363636363636365,Security,Cyber Attack
2023-04-17,9.654545454545456,Security,Cyber Attack
2023-04-18,12.872727272727275,Security,Cyber Attack
2023-04-19,10.72727272727273,Security,Cyber Attack
2023-04-20,11.800000000000002,Security,Cyber Attack
2023-04-21,9.654545454545456,Security,Cyber Attack
2023-04-22,6.436363636363637,Security,Cyber Attack
2023-04-23,6.436363636363637,Security,Cyber Attack
2023-04-24,8.581818181818184,Security,Cyber Attack
2023-04-25,8.581818181818184,Security,Cyber Attack
2023-04-26,9.654545454545456,Security,Cyber Attack
2023-04-27,10.72727272727273,Security,Cyber Attack
2023-04-28,9.654545454545456,Security,Cyber Attack
2023-04-29,6.436363636363637,Security,Cyber Attack
2023-04-30,5.363636363636365,Security,Cyber Attack
2023-05-01,9.654545454545456,Security,Cyber Attack
2023-05-02,9.654545454545456,Security,Cyber Attack
2023-05-03,9.654545454545456,Security,Cyber Attack
2023-05-04,12.872727272727275,Security,Cyber Attack
2023-05-05,8.581818181818184,Security,Cyber Attack
2023-05-06,8.581818181818184,Security,Cyber Attack
2023-05-07,7.509090909090911,Security,Cyber Attack
2023-05-08,9.654545454545456,Security,Cyber Attack
2023-05-09,9.654545454545456,Security,Cyber Attack
2023-05-10,10.72727272727273,Security,Cyber Attack
2023-05-11,9.654545454545456,Security,Cyber Attack
2023-05-12,8.581818181818184,Security,Cyber Attack
2023-05-13,5.363636363636365,Security,Cyber Attack
2023-05-14,4.290909090909092,Security,Cyber Attack
2023-05-15,8.581818181818184,Security,Cyber Attack
2023-05-16,8.581818181818184,Security,Cyber Attack
2023-05-17,8.581818181818184,Security,Cyber Attack
2023-05-18,8.581818181818184,Security,Cyber Attack
2023-05-19,7.509090909090911,Security,Cyber Attack
2023-05-20,5.363636363636365,Security,Cyber Attack
2023-05-21,4.290909090909092,Security,Cyber Attack
2023-05-22,7.509090909090911,Security,Cyber Attack
2023-05-23,8.581818181818184,Security,Cyber Attack
2023-05-24,8.581818181818184,Security,Cyber Attack
2023-05-25,11.800000000000002,Security,Cyber Attack
2023-05-26,9.654545454545456,Security,Cyber Attack
2023-05-27,7.509090909090911,Security,Cyber Attack
2023-05-28,6.436363636363637,Security,Cyber Attack
2023-05-29,6.436363636363637,Security,Cyber Attack
2023-05-30,8.581818181818184,Security,Cyber Attack
2023-05-31,9.654545454545456,Security,Cyber Attack
2023-06-01,8.581818181818184,Security,Cyber Attack
2023-06-02,8.581818181818184,Security,Cyber Attack
2023-06-03,5.363636363636365,Security,Cyber Attack
2023-06-04,5.363636363636365,Security,Cyber Attack
2023-06-05,9.654545454545456,Security,Cyber Attack
2023-06-06,9.654545454545456,Security,Cyber Attack
2023-06-07,8.581818181818184,Security,Cyber Attack
2023-06-08,8.581818181818184,Security,Cyber Attack
2023-06-09,8.581818181818184,Security,Cyber Attack
2023-06-10,5.363636363636365,Security,Cyber Attack
2023-06-11,5.363636363636365,Security,Cyber Attack
2023-06-12,9.654545454545456,Security,Cyber Attack
2023-06-13,8.581818181818184,Security,Cyber Attack
2023-06-14,9.654545454545456,Security,Cyber Attack
2023-06-15,27.890909090909098,Security,Cyber Attack
2023-06-16,30.036363636363642,Security,Cyber Attack
2023-06-17,12.872727272727275,Security,Cyber Attack
2023-06-18,9.654545454545456,Security,Cyber Attack
2023-06-19,13.945454545454549,Security,Cyber Attack
2023-06-20,13.945454545454549,Security,Cyber Attack
2023-06-21,10.72727272727273,Security,Cyber Attack
2023-06-22,9.654545454545456,Security,Cyber Attack
2023-06-23,8.581818181818184,Security,Cyber Attack
2023-06-24,7.509090909090911,Security,Cyber Attack
2023-06-25,6.436363636363637,Security,Cyber Attack
2023-06-26,12.872727272727275,Security,Cyber Attack
2023-06-27,12.872727272727275,Security,Cyber Attack
2023-06-28,10.72727272727273,Security,Cyber Attack
2023-06-29,8.581818181818184,Security,Cyber Attack
2023-06-30,7.509090909090911,Security,Cyber Attack
2023-07-01,5.363636363636365,Security,Cyber Attack
2023-07-02,4.290909090909092,Security,Cyber Attack
2023-07-03,7.509090909090911,Security,Cyber Attack
2023-07-04,7.509090909090911,Security,Cyber Attack
2023-07-05,8.581818181818184,Security,Cyber Attack
2023-07-06,8.581818181818184,Security,Cyber Attack
2023-07-07,7.509090909090911,Security,Cyber Attack
2023-07-08,5.363636363636365,Security,Cyber Attack
2023-07-09,5.363636363636365,Security,Cyber Attack
2023-07-10,9.654545454545456,Security,Cyber Attack
2023-07-11,8.581818181818184,Security,Cyber Attack
2023-07-12,13.945454545454549,Security,Cyber Attack
2023-07-13,9.654545454545456,Security,Cyber Attack
2023-07-14,6.436363636363637,Security,Cyber Attack
2023-07-15,4.290909090909092,Security,Cyber Attack
2023-07-16,4.290909090909092,Security,Cyber Attack
2023-07-17,8.581818181818184,Security,Cyber Attack
2023-07-18,8.581818181818184,Security,Cyber Attack
2023-07-19,10.72727272727273,Security,Cyber Attack
2023-07-20,8.581818181818184,Security,Cyber Attack
2023-07-21,6.436363636363637,Security,Cyber Attack
2023-07-22,4.290909090909092,Security,Cyber Attack
2023-07-23,4.290909090909092,Security,Cyber Attack
2023-07-24,8.581818181818184,Security,Cyber Attack
2023-07-25,7.509090909090911,Security,Cyber Attack
2023-07-26,7.509090909090911,Security,Cyber Attack
2023-07-27,8.581818181818184,Security,Cyber Attack
2023-07-28,7.509090909090911,Security,Cyber Attack
2023-07-29,5.363636363636365,Security,Cyber Attack
2023-07-30,5.363636363636365,Security,Cyber Attack
2023-07-31,6.436363636363637,Security,Cyber Attack
2023-08-01,6.436363636363637,Security,Cyber Attack
2023-08-02,7.509090909090911,Security,Cyber Attack
2023-08-03,6.436363636363637,Security,Cyber Attack
2023-08-04,22.52727272727273,Security,Cyber Attack
2023-08-05,13.945454545454549,Security,Cyber Attack
2023-08-06,7.509090909090911,Security,Cyber Attack
2023-08-07,8.581818181818184,Security,Cyber Attack
2023-08-08,9.654545454545456,Security,Cyber Attack
2023-08-09,8.581818181818184,Security,Cyber Attack
2023-08-10,8.581818181818184,Security,Cyber Attack
2023-08-11,8.581818181818184,Security,Cyber Attack
2023-08-12,5.363636363636365,Security,Cyber Attack
2023-08-13,5.363636363636365,Security,Cyber Attack
2023-08-14,7.509090909090911,Security,Cyber Attack
2023-08-15,8.581818181818184,Security,Cyber Attack
2023-08-16,9.654545454545456,Security,Cyber Attack
2023-08-17,8.581818181818184,Security,Cyber Attack
2023-08-18,8.581818181818184,Security,Cyber Attack
2023-08-19,5.363636363636365,Security,Cyber Attack
2023-08-20,4.290909090909092,Security,Cyber Attack
2023-08-21,8.581818181818184,Security,Cyber Attack
2023-08-22,8.581818181818184,Security,Cyber Attack
2023-08-23,7.509090909090911,Security,Cyber Attack
2023-08-24,7.509090909090911,Security,Cyber Attack
2023-08-25,7.509090909090911,Security,Cyber Attack
2023-08-26,5.363636363636365,Security,Cyber Attack
2023-08-27,5.363636363636365,Security,Cyber Attack
2023-08-28,11.800000000000002,Security,Cyber Attack
2023-08-29,11.800000000000002,Security,Cyber Attack
2023-08-30,8.581818181818184,Security,Cyber Attack
2023-08-31,8.581818181818184,Security,Cyber Attack
2023-09-01,7.509090909090911,Security,Cyber Attack
2023-09-02,5.363636363636365,Security,Cyber Attack
2023-09-03,5.363636363636365,Security,Cyber Attack
2023-09-04,7.509090909090911,Security,Cyber Attack
2023-09-05,8.581818181818184,Security,Cyber Attack
2023-09-06,8.581818181818184,Security,Cyber Attack
2023-09-07,9.654545454545456,Security,Cyber Attack
2023-09-08,9.654545454545456,Security,Cyber Attack
2023-09-09,6.436363636363637,Security,Cyber Attack
2023-09-10,6.436363636363637,Security,Cyber Attack
2023-09-11,17.163636363636368,Security,Cyber Attack
2023-09-12,62.21818181818183,Security,Cyber Attack
2023-09-13,80.45454545454547,Security,Cyber Attack
2023-09-14,107.2727272727273,Security,Cyber Attack
2023-09-15,102.9818181818182,Security,Cyber Attack
2023-09-16,68.65454545454547,Security,Cyber Attack
2023-09-17,46.12727272727274,Security,Cyber Attack
2023-09-18,39.6909090909091,Security,Cyber Attack
2023-09-19,35.400000000000006,Security,Cyber Attack
2023-09-20,30.036363636363642,Security,Cyber Attack
2023-09-21,26.818181818181824,Security,Cyber Attack
2023-09-22,22.52727272727273,Security,Cyber Attack
2023-09-23,17.163636363636368,Security,Cyber Attack
2023-09-24,11.800000000000002,Security,Cyber Attack
2023-09-25,13.945454545454549,Security,Cyber Attack
2023-09-26,15.018181818181821,Security,Cyber Attack
2023-09-27,13.945454545454549,Security,Cyber Attack
2023-09-28,13.945454545454549,Security,Cyber Attack
2023-09-29,15.018181818181821,Security,Cyber Attack
2023-09-30,8.581818181818184,Security,Cyber Attack
2023-10-01,5.363636363636365,Security,Cyber Attack
2023-10-02,10.72727272727273,Security,Cyber Attack
2023-10-03,16.090909090909093,Security,Cyber Attack
2023-10-04,18.23636363636364,Security,Cyber Attack
2023-10-05,20.381818181818186,Security,Cyber Attack
2023-10-06,16.090909090909093,Security,Cyber Attack
2023-10-07,12.872727272727275,Security,Cyber Attack
2023-10-08,9.654545454545456,Security,Cyber Attack
2023-10-09,15.018181818181821,Security,Cyber Attack
2023-10-10,13.945454545454549,Security,Cyber Attack
2023-10-11,11.800000000000002,Security,Cyber Attack
2023-10-12,10.72727272727273,Security,Cyber Attack
2023-10-13,10.72727272727273,Security,Cyber Attack
2023-10-14,6.436363636363637,Security,Cyber Attack
2023-10-15,7.509090909090911,Security,Cyber Attack
2023-10-16,12.872727272727275,Security,Cyber Attack
2023-10-17,13.945454545454549,Security,Cyber Attack
2023-10-18,12.872727272727275,Security,Cyber Attack
2023-10-19,12.872727272727275,Security,Cyber Attack
2023-10-20,11.800000000000002,Security,Cyber Attack
2023-10-21,6.436363636363637,Security,Cyber Attack
2023-10-22,6.436363636363637,Security,Cyber Attack
2023-10-23,10.72727272727273,Security,Cyber Attack
2023-10-24,13.677272727272731,Security,Cyber Attack
2023-10-25,13.677272727272731,Security,Cyber Attack
2023-10-26,11.397727272727277,Security,Cyber Attack
2023-10-27,11.397727272727277,Security,Cyber Attack
2023-10-28,6.838636363636366,Security,Cyber Attack
2023-10-29,6.838636363636366,Security,Cyber Attack
2023-10-30,11.397727272727277,Security,Cyber Attack
2023-10-31,13.677272727272731,Security,Cyber Attack
2023-11-01,18.23636363636364,Security,Cyber Attack
2023-11-02,29.63409090909092,Security,Cyber Attack
2023-11-03,25.075000000000006,Security,Cyber Attack
2023-11-04,25.075000000000006,Security,Cyber Attack
2023-11-05,18.23636363636364,Security,Cyber Attack
2023-11-06,20.515909090909098,Security,Cyber Attack
2023-11-07,29.63409090909092,Security,Cyber Attack
2023-11-08,29.63409090909092,Security,Cyber Attack
2023-11-09,18.23636363636364,Security,Cyber Attack
2023-11-10,18.23636363636364,Security,Cyber Attack
2023-11-11,15.956818181818186,Security,Cyber Attack
2023-11-12,15.956818181818186,Security,Cyber Attack
2023-11-13,20.515909090909098,Security,Cyber Attack
2023-11-14,15.956818181818186,Security,Cyber Attack
2023-11-15,13.677272727272731,Security,Cyber Attack
2023-11-16,11.397727272727277,Security,Cyber Attack
2023-11-17,9.11818181818182,Security,Cyber Attack
2023-11-18,6.838636363636366,Security,Cyber Attack
2023-11-19,6.838636363636366,Security,Cyber Attack
2023-11-20,11.397727272727277,Security,Cyber Attack
2023-11-21,13.677272727272731,Security,Cyber Attack
2023-11-22,15.956818181818186,Security,Cyber Attack
2023-11-23,13.677272727272731,Security,Cyber Attack
2023-11-24,15.956818181818186,Security,Cyber Attack
2023-11-25,11.397727272727277,Security,Cyber Attack
2023-11-26,6.838636363636366,Security,Cyber Attack
2023-11-27,20.515909090909098,Security,Cyber Attack
2023-11-28,36.47272727272728,Security,Cyber Attack
2023-11-29,29.63409090909092,Security,Cyber Attack
2023-11-30,27.354545454545462,Security,Cyber Attack
2023-12-01,20.515909090909098,Security,Cyber Attack
2023-12-02,13.677272727272731,Security,Cyber Attack
2023-12-03,6.838636363636366,Security,Cyber Attack
2023-12-04,13.677272727272731,Security,Cyber Attack
2023-12-05,15.956818181818186,Security,Cyber Attack
2023-12-06,13.677272727272731,Security,Cyber Attack
2023-12-07,13.677272727272731,Security,Cyber Attack
2023-12-08,15.956818181818186,Security,Cyber Attack
2023-12-09,13.677272727272731,Security,Cyber Attack
2023-12-10,15.956818181818186,Security,Cyber Attack
2023-12-11,34.19318181818183,Security,Cyber Attack
2023-12-12,54.709090909090925,Security,Cyber Attack
2023-12-13,45.59090909090911,Security,Cyber Attack
2023-12-14,29.63409090909092,Security,Cyber Attack
2023-12-15,20.515909090909098,Security,Cyber Attack
2023-12-16,13.677272727272731,Security,Cyber Attack
2023-12-17,13.677272727272731,Security,Cyber Attack
2023-12-18,15.956818181818186,Security,Cyber Attack
2023-12-19,15.956818181818186,Security,Cyber Attack
2023-12-20,15.956818181818186,Security,Cyber Attack
2023-12-21,18.23636363636364,Security,Cyber Attack
2023-12-22,20.515909090909098,Security,Cyber Attack
2023-12-23,11.397727272727277,Security,Cyber Attack
2023-12-24,9.11818181818182,Security,Cyber Attack
2023-12-25,9.11818181818182,Security,Cyber Attack
2023-12-26,13.677272727272731,Security,Cyber Attack
2023-12-27,15.956818181818186,Security,Cyber Attack
2023-12-28,13.677272727272731,Security,Cyber Attack
2023-12-29,11.397727272727277,Security,Cyber Attack
2023-12-30,9.11818181818182,Security,Cyber Attack
2023-12-31,6.838636363636366,Security,Cyber Attack
2024-01-01,6.838636363636366,Security,Cyber Attack
2024-01-02,11.397727272727277,Security,Cyber Attack
2024-01-03,11.397727272727277,Security,Cyber Attack
2024-01-04,11.397727272727277,Security,Cyber Attack
2024-01-05,11.397727272727277,Security,Cyber Attack
2024-01-06,9.11818181818182,Security,Cyber Attack
2024-01-07,9.11818181818182,Security,Cyber Attack
2024-01-08,13.677272727272731,Security,Cyber Attack
2024-01-09,13.677272727272731,Security,Cyber Attack
2024-01-10,11.397727272727277,Security,Cyber Attack
2024-01-11,11.397727272727277,Security,Cyber Attack
